Textbox38,Textbox51,Textbox55,Textbox180,Textbox175,Textbox6,Textbox115,Textbox129,Textbox13,Textbox15,Textbox17,Textbox19,Textbox21,Textbox23,Textbox25,Textbox29,Textbox27,Textbox11,Textbox22,Textbox32,Textbox80,Textbox40,Textbox46,Textbox54,Textbox74,Textbox181,MONITOR_NAME,ADMIN_IM_YEAR,ADMIN_IM_MONTH1,STATE_NAME,DISTRICT_NAME,COMP_S,COMP_SRI,COMP_U,C_GRADE_COUNT_T,ONGOING_S,ONGOING_SRI,ONGOING_U,P_GRADE_COUNT_T,MAINT_S,MAINT_SRI,MAINT_U,M_GRADE_COUNT_T,LSB_S,LSB_SRI,LSB_U,L_GRADE_COUNT_T,Textbox132,Textbox136,Textbox137,Textbox138,Textbox139,Textbox140,Textbox141,Textbox142,Textbox143,MAINT_S1,MAINT_SRI1,MAINT_U1,M_GRADE_COUNT_T1,LSB_S1,LSB_SRI1,LSB_U1,L_GRADE_COUNT_T1,Textbox199,Textbox204,Textbox205,Textbox206,Textbox207,Textbox208,Textbox209,Textbox210,Textbox211,Textbox16,Textbox28,Textbox35,Textbox83,Textbox43,Textbox49,Textbox58,Textbox77
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,May,Telangana,Warangal,1,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,June,Assam,Dibrugarh,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,June,Assam,Dhemaji,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,July,Tamil Nadu,Tiruchirappalli,0,0,0,0,4,0,0,4,6,0,0,6,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,July,Tamil Nadu,Pudukkottai,1,0,0,1,0,0,0,0,6,0,0,6,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,August,Kerala,Thiruvananthapuram,0,0,0,0,2,0,1,3,1,1,0,2,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,August,Kerala,Kollam,0,0,0,0,4,0,0,4,2,0,0,2,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,September,Maharashtra,Jalna,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,September,Maharashtra,Beed,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,October,Uttarakhand,Pauri,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,October,Uttarakhand,Nainital,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,November,Maharashtra,Osmanabad,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,63,Ram Avtar Sharma  ,2023,December,Madhya Pradesh,Rajgarh,0,0,0,0,5,0,0,5,1,0,0,1,0,0,0,0,Total,8,0,2,10,78,4,1,83,17,1,0,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,64,Ram Binay Kumar Rakesh  ,2023,February,Karnataka,Gulbarga,2,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,Total,2,0,0,2,13,0,0,13,0,0,0,0,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,64,Ram Binay Kumar Rakesh  ,2023,February,Karnataka,Bidar,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,Total,2,0,0,2,13,0,0,13,0,0,0,0,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,January,Odisha,Sambalpur,0,1,0,1,5,0,1,6,0,0,0,0,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,January,Odisha,Sundargarh,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,March,Rajasthan,Jaipur,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,March,Rajasthan,Khairthal Tijara,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,March,Rajasthan,Ajmer,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,March,Rajasthan,Alwar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,May,Chhattisgarh,Gariaband,4,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,May,Chhattisgarh,Kondagaon,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,June,Karnataka,Haveri,2,1,0,3,2,0,0,2,0,0,0,0,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,June,Karnataka,Gadag,3,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,July,Jharkhand,Chatra,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,July,Jharkhand,Palamu,0,0,0,0,3,0,0,3,2,0,1,3,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,August,Odisha,Kandhamal,0,0,0,0,5,0,0,5,1,0,1,2,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,August,Odisha,Nayagarh,0,0,0,0,5,0,0,5,2,0,0,2,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,September,Madhya Pradesh,Chhindwara,0,0,0,0,4,0,0,4,2,0,0,2,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,September,Madhya Pradesh,Betul,0,0,0,0,4,0,0,4,2,0,0,2,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,October,Bihar,Samastipur,2,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,October,Bihar,Vaishali,2,0,0,2,2,0,1,3,1,0,0,1,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,November,Odisha,Keonjhar,1,1,0,2,1,0,0,1,0,1,1,2,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,65,Ram Prakash Singh  ,2023,November,Odisha,Mayurbhanj,0,0,0,0,1,0,2,3,2,0,0,2,0,0,0,0,Total,24,3,2,29,41,1,4,46,15,1,3,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,66,Ramakant  Tiwari,2023,March,Andhra Pradesh,Krishna,0,0,0,0,0,0,0,0,4,0,1,5,0,0,0,0,Total,4,1,0,5,14,1,0,15,19,4,11,34,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,66,Ramakant  Tiwari,2023,March,Andhra Pradesh,Guntur,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,Total,4,1,0,5,14,1,0,15,19,4,11,34,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,66,Ramakant  Tiwari,2023,April,Manipur,Imphal East,1,0,0,1,1,1,0,2,1,0,1,2,0,0,0,0,Total,4,1,0,5,14,1,0,15,19,4,11,34,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,66,Ramakant  Tiwari,2023,April,Manipur,Ukhrul,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,Total,4,1,0,5,14,1,0,15,19,4,11,34,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,66,Ramakant  Tiwari,2023,June,Meghalaya,West Garo Hills,1,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,Total,4,1,0,5,14,1,0,15,19,4,11,34,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,66,Ramakant  Tiwari,2023,June,Meghalaya,East Garo Hills,2,0,0,2,0,0,0,0,2,0,1,3,0,0,0,0,Total,4,1,0,5,14,1,0,15,19,4,11,34,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,66,Ramakant  Tiwari,2023,August,Maharashtra,Chandrapur,0,0,0,0,3,0,0,3,1,0,0,1,1,0,0,1,Total,4,1,0,5,14,1,0,15,19,4,11,34,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,66,Ramakant  Tiwari,2023,August,Maharashtra,Bhandara,0,0,0,0,2,0,0,2,0,2,4,6,0,0,0,0,Total,4,1,0,5,14,1,0,15,19,4,11,34,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,66,Ramakant  Tiwari,2023,September,Uttarakhand,Bageshwar,0,0,0,0,1,0,0,1,4,1,1,6,0,0,0,0,Total,4,1,0,5,14,1,0,15,19,4,11,34,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,66,Ramakant  Tiwari,2023,September,Uttarakhand,Pithoragarh,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,Total,4,1,0,5,14,1,0,15,19,4,11,34,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,66,Ramakant  Tiwari,2023,December,Arunachal Pradesh,Tawang,0,0,0,0,0,0,0,0,3,1,1,5,0,0,0,0,Total,4,1,0,5,14,1,0,15,19,4,11,34,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,67,Ramesh Kumar Khare  ,2023,January,Chhattisgarh,Kondagaon,2,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,Total,10,1,1,12,21,3,5,29,3,1,4,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,67,Ramesh Kumar Khare  ,2023,January,Chhattisgarh,Narayanpur,0,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0,Total,10,1,1,12,21,3,5,29,3,1,4,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,67,Ramesh Kumar Khare  ,2023,February,Manipur,Chandel,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,Total,10,1,1,12,21,3,5,29,3,1,4,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,67,Ramesh Kumar Khare  ,2023,February,Manipur,Churachandpur,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Total,10,1,1,12,21,3,5,29,3,1,4,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,67,Ramesh Kumar Khare  ,2023,September,Bihar,Buxar,1,0,0,1,2,1,0,3,1,0,1,2,0,0,0,0,Total,10,1,1,12,21,3,5,29,3,1,4,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,67,Ramesh Kumar Khare  ,2023,September,Bihar,Rohtas,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Total,10,1,1,12,21,3,5,29,3,1,4,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,67,Ramesh Kumar Khare  ,2023,October,Uttar Pradesh,Etawah,1,0,0,1,2,1,0,3,0,0,2,2,0,0,0,0,Total,10,1,1,12,21,3,5,29,3,1,4,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,67,Ramesh Kumar Khare  ,2023,October,Uttar Pradesh,Agra,2,0,0,2,5,0,0,5,0,0,0,0,0,0,0,0,Total,10,1,1,12,21,3,5,29,3,1,4,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,67,Ramesh Kumar Khare  ,2023,November,Maharashtra,Chandrapur,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Total,10,1,1,12,21,3,5,29,3,1,4,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,67,Ramesh Kumar Khare  ,2023,November,Maharashtra,Yavatmal,1,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,Total,10,1,1,12,21,3,5,29,3,1,4,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,67,Ramesh Kumar Khare  ,2023,December,Tamil Nadu,Virudhunagar,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,Total,10,1,1,12,21,3,5,29,3,1,4,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,67,Ramesh Kumar Khare  ,2023,December,Tamil Nadu,Sivagangai,0,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,Total,10,1,1,12,21,3,5,29,3,1,4,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
